row_id,planet_name,num_stars,num_planets,num_moons,orbital_period,radius_in_earth,mass_in_earth,planet_mass,eccentricity,equilibrium_temp_K,st_eff_temp_k,st_radius,st_mass
326,GU Psc b,1,1,0,,14.179,3591.3,3591.3,,1050,,,0.33
327,Gaia-1 b,1,1,0,3.052524,13.776,533.95172,533.95172,,,5470,0.95,0.95
328,Gaia-2 b,1,1,0,3.6915224,14.818,259.66581,259.66581,,,5720,1.06,1
329,Gaia22dkvL b,1,1,0,,,412.54127,412.54127,,,,,1.16
330,Gl 378 b,1,1,0,3.822,,,13.02,0.109,830,3879,0.56,0.56
331,Gl 49 b,2,1,0,13.8508,,,5.63,0.363,,3805,0.51,0.52
332,Gl 686 b,1,1,0,15.5314,,,6.64,0.077,,3654,0.43,0.43
333,Gliese 12 b,1,1,0,12.76147058,0.971,,,,300,3376,0.27,
334,HAT-P-1 b,2,1,0,4.4652934,13.641,166.54292,166.54292,,1291,5975,1.11,1.13
335,HAT-P-11 b,1,2,0,4.88780201,,,,0.2,,4780,0.75,0.81
336,HAT-P-11 c,1,2,0,3397,,731.009,731.009,0.604,,,,0.81
337,HAT-P-12 b,1,1,0,3.2130589,,,66.10864,0,,4559,0.7,0.73
338,HAT-P-13 b,1,2,0,2.9162381,,285.72917,285.72917,0.0133,,,,1.32
339,HAT-P-13 c,1,2,0,445.82,,,4643.4963,0.6554,,,1.76,1.32
340,HAT-P-14 b,2,1,0,4.627682,,,,,,6600,,
341,HAT-P-15 b,1,1,0,10.863502,12.016,618.471,618.471,0.19,904,5568,1.08,1.01
342,HAT-P-16 b,3,1,0,2.7759704,,,,0.04,,6158,,
343,HAT-P-17 b,1,2,0,,,,,,,5336.96,0.84,0.92
344,HAT-P-17 c,1,2,0,3972,,,915.3504,0.295,,5246,0.84,0.86
345,HAT-P-18 b,1,1,0,5.50803,,,,,,4803,0.75,0.77
346,HAT-P-19 b,1,1,0,4.008778,12.689,90.26372,90.26372,0.024,,4990,0.82,0.84
347,HAT-P-2 b,1,2,0,5.63346961,,,,,,,,
348,HAT-P-2 c,1,2,0,8500,,3400.76395,3400.76395,0.37,,,,1.33
349,HAT-P-20 b,1,1,0,2.8753187,,,,0.0171,1134,4604.03,0.68,0.73
350,HAT-P-21 b,1,1,0,4.12448,12.442,1547.8321,1547.8321,0.23,,5588,1.21,1.24
351,HAT-P-22 b,2,1,0,3.212233,,,,,,5302,1.04,0.92
352,HAT-P-23 b,1,1,0,,,,,,,5924,1.29,1.13
353,HAT-P-24 b,2,1,0,3.355246,,,,,,6373,1.32,1.19
354,HAT-P-25 b,1,1,0,3.652821,13.005,,,,1160,5610,0.91,
355,HAT-P-26 b,1,1,0,4.2345002,,,,0.12,,5079,0.79,0.82
356,HAT-P-27 b,2,1,0,3.0395802,,,,,,,,
357,HAT-P-28 b,1,1,0,3.257215,13.585,202.45771,202.45771,0.039,,5680,1.1,1.02
358,HAT-P-29 b,2,1,0,,,245.68259,245.68259,0.061,,,,1.21
359,HAT-P-3 b,2,1,0,2.899738,9.976,190.38017,190.38017,,,,0.83,
360,HAT-P-30 b,2,1,0,2.8106006,15.682,,,,1487,6304,1.34,
361,HAT-P-31 b,1,1,0,5.0052724,,,,,,6115,1.47,1.15
362,HAT-P-32 b,2,1,0,2.150008,20.053,273.322,273.322,0,1786,6207,1.22,1.16
363,HAT-P-33 b,2,1,0,3.47447613,,,,,,,,
364,HAT-P-34 b,1,1,0,5.4526479,14.55,,,,1271,6509,1.57,
365,HAT-P-35 b,3,1,0,3.6466594,,,,,,,,
366,HAT-P-36 b,1,1,0,1.32734681,,,,0.063,,5560,1.1,1.02
367,HAT-P-37 b,1,1,0,2.79744256,,,,,,5500,0.88,0.93
368,HAT-P-38 b,1,1,0,4.6403288,,,,,,5330,0.92,0.89
369,HAT-P-39 b,2,1,0,3.5438737,,,,,,6430,1.62,1.4
370,HAT-P-4 b,2,1,0,3.05652301,,,,,,5860,,
371,HAT-P-40 b,1,1,0,4.4572173,,,,,,6080,2.21,1.51
372,HAT-P-41 b,2,1,0,2.69405,22.978,378.2177,378.2177,0,,6390,2.05,2.56
373,HAT-P-42 b,1,1,0,4.64183885,,,,,,5743,1.53,1.18
374,HAT-P-43 b,1,1,0,3.3326812,14.48,,,,1331,5645,1.11,
375,HAT-P-44 b,1,2,0,4.30119,,,,,,5295,0.95,0.94
376,HAT-P-44 c,1,2,0,872.2,,,1271.3,0.494,,5295,0.95,0.94
377,HAT-P-45 b,1,1,0,3.12899225,,,,,,,,
378,HAT-P-46 b,1,1,0,4.463129,14.392,156.684,156.684,0.123,1458,6120,1.4,1.28
379,HAT-P-49 b,1,1,0,2.69155,17.822,699.226,699.226,0,,6820,2.06,2.22
380,HAT-P-5 b,1,1,0,2.7884736,14.056,324.1866,324.1866,0.072,,5960,1.17,1.16
381,HAT-P-50 b,1,1,0,3.1220237,13.941,,,,1639,6280,1.73,
382,HAT-P-51 b,1,1,0,4.21802122,,,,,,5449,1.04,0.98
383,HAT-P-52 b,1,1,0,2.7535993,10.711,,,,1082,5032.08,0.86,
384,HAT-P-53 b,1,1,0,1.9618085,12.896,,,,1765,6026,1.1,
385,HAT-P-54 b,1,1,0,3.7998534,,,,,,4390,0.62,0.65
386,HAT-P-55 b,1,1,0,3.58523207,,,,,,5808,1.01,1.01
387,HAT-P-56 b,1,1,0,2.7908327,16.432,692.8694,692.8694,0.246,1840,6566,1.43,1.3
388,HAT-P-57 b,3,1,0,2.4652946,,,,,,7500,1.5,1.47
389,HAT-P-58 b,1,1,0,4.0138379,14.93,118.23217,118.23217,0.073,1622,6078,1.53,1.03
390,HAT-P-59 b,1,1,0,4.14198051,12.981,,,,1183,5418.3,1.16,
391,HAT-P-6 b,1,1,0,3.853003,15.637,337.85329,337.85329,,1704,6570,1.52,1.29
392,HAT-P-60 b,1,1,0,4.7947925,,,,,,,,
393,HAT-P-61 b,1,1,0,1.90231289,10.077,335.94463,335.94463,0.113,1505,5587,0.94,1
394,HAT-P-62 b,1,1,0,2.64532306,,,,,,5629,1.17,1.02
395,HAT-P-63 b,1,1,0,3.37774193,13.624,,,,1119,5080,1.04,
396,HAT-P-64 b,1,1,0,4.007232,18.161,,,,1664,6202,1.75,
397,HAT-P-65 b,1,1,0,2.6054552,21.185,167.49641,167.49641,0.304,1930,5835,1.86,1.21
398,HAT-P-66 b,1,1,0,2.972086,,,,,,6002,1.88,1.25
399,HAT-P-67 b,2,1,0,4.8101042,,,,,,6406,2.55,1.64
400,HAT-P-68 b,1,1,0,2.2983835,15.205,,,,916,4221.54,0.79,
401,HAT-P-69 b,1,1,0,4.7869491,18.786,1137.8314,1137.8314,0,1930,7394,1.93,1.65
402,HAT-P-7 b,2,1,0,2.2047304,16.421,571.77617,571.77617,,2194,6350,1.96,1.51
403,HAT-P-70 b,1,1,0,2.7443216,20.185,,,,2388,8730,1.97,
404,HAT-P-8 b,3,1,0,3.0763458,16.814,430.34182,430.34182,0.006,,6200,1.58,1.28
405,HAT-P-9 b,1,1,0,3.92281147,,,,,,,,
406,HATS-1 b,1,1,0,3.4464553,,,,,,5870,1.04,0.99
407,HATS-10 b,1,1,0,3.312846,10.862,185.93055,185.93055,0.28,,5880,1.1,1.1
408,HATS-11 b,1,1,0,3.6191613,16.926,270.1555,270.1555,0.34,1637,6060,1.44,1
409,HATS-12 b,1,1,0,3.14272,7.8,,,,,,1.22,
410,HATS-13 b,1,1,0,3.04405362,,,,,,5523,0.89,0.96
411,HATS-14 b,1,1,0,2.76675696,,,,,,,,
412,HATS-15 b,1,1,0,1.74748753,12.386,689.6911,689.6911,0.126,1505,5311,0.92,0.87
413,HATS-16 b,1,1,0,2.686502,14.572,1039.3041,1039.3041,0,1592,5738,1.24,0.97
414,HATS-17 b,1,1,0,16.254613,,,,,,5846,1.09,1.13
415,HATS-18 b,1,1,0,0.8378434,14.986,629.3034,629.3034,0.166,2060,5600,1.02,1.04
416,HATS-2 b,1,1,0,1.35413417,13.224,,,,1416,5227,0.93,
417,HATS-22 b,1,1,0,4.7228189,,,,,,4803,0.69,0.76
418,HATS-23 b,1,1,0,2.160344,22.504,,,,,5780,1.2,
419,HATS-24 b,1,1,0,1.3484978,,,,,,6125,1.12,1.07
420,HATS-25 b,1,1,0,4.29864716,,,,,,5715,1.11,0.99
421,HATS-26 b,1,1,0,3.3023935,,,,,,,,
422,HATS-27 b,1,1,0,4.63704787,15.305,,,,1544,6438,1.68,
423,HATS-28 b,1,1,0,3.1810781,13.384,213.58176,213.58176,0.202,1253,5498,0.92,0.93
424,HATS-29 b,1,1,0,4.6058787,,,,,,5670,1.07,1.03
425,HATS-3 b,1,1,0,3.54785091,,,,,,6351,1.4,1.21
426,HATS-30 b,2,1,0,3.174351,,,,,,,,
427,HATS-31 b,1,1,0,3.37796143,14.333,,,,1618,6113,1.66,
428,HATS-32 b,1,1,0,2.8126548,14,292.4036,292.4036,0.471,1437,5700,1.1,1.1
429,HATS-33 b,1,1,0,2.54956317,,,,,,5659,1.02,1.06
430,HATS-34 b,1,1,0,2.1061607,16.029,299.07803,299.07803,0.108,1445,5380,0.98,0.95
431,HATS-35 b,1,1,0,1.8210014,,,,,,6300,1.43,1.32
432,HATS-36 b,1,1,0,4.175187,13.4,,,,,,1.15,
433,HATS-37 A b,2,1,0,4.3315366,6.793,31.46517,31.46517,0,1085,5326,0.88,0.84
434,HATS-38 b,1,1,0,4.375021,6.882,23.51942,23.51942,0,1294,5732,1.1,0.89
435,HATS-39 b,1,1,0,4.5776335,,,,,,6572,1.62,1.38
436,HATS-4 b,1,1,0,2.5167281,,,,,,5403,0.93,1
437,HATS-40 b,1,1,0,3.26331647,15.09,,,,1913,6561,2.08,
438,HATS-41 b,1,1,0,4.193649,14.908,3082.951,3082.951,0.38,1710,6424,1.71,1.5
439,HATS-42 b,1,1,0,2.29210275,,,,,,6060,1.48,1.27
440,HATS-43 b,1,1,0,4.3888499,,,,,,5099,0.81,0.84
441,HATS-44 b,1,1,0,2.7439001,,,,,,5080,0.85,0.86
442,HATS-45 b,1,1,0,4.1876183,,,,,,,,
443,HATS-46 b,1,1,0,4.7423693,,,,,,5495,0.85,0.92
444,HATS-47 b,1,1,0,3.92280161,13.337,,,,788,4444,0.7,
445,HATS-48 A b,2,1,0,3.1316671,,,,,,,,
446,HATS-49 b,1,1,0,4.1480467,8.575,112.19399,112.19399,0.071,835,4405,0.7,0.71
447,HATS-5 b,1,1,0,4.7633877,,,,,,5304,0.87,0.94
448,HATS-50 b,1,1,0,3.8297015,12.666,123.9537,123.9537,0.516,,5990,1.12,1.17
449,HATS-51 b,1,1,0,3.3488693,,,,,,,,
450,HATS-52 b,1,1,0,1.3666563,15.437,,,,1676,5790.4,1.02,
451,HATS-53 b,1,1,0,3.8537768,15.02,189.10885,189.10885,0.33,1312,5644,1.1,0.96
452,HATS-54 b,1,1,0,2.5441537,10.558,,,,1301,5652,1.31,
453,HATS-55 b,1,1,0,4.2042001,14.022,292.72143,292.72143,0.092,1367,6214,1.13,1.2
454,HATS-56 b,1,1,0,4.3247662,,,,,,6536,2.2,1.57
455,HATS-57 b,1,1,0,2.350621,12.767,1000.21101,1000.21101,0.028,1413,5587,0.96,1.03
456,HATS-58 A b,2,1,0,4.21806868,9.868,,,,1128,5780,1,
457,HATS-59 b,1,2,0,5.4161077,,,,,,,,
458,HATS-59 c,1,2,0,1422,,,4036.441,0.083,176,5670,1.04,1.04
459,HATS-6 b,1,1,0,3.32526424,,,,,,3724,0.57,0.57
460,HATS-60 b,1,1,0,3.560829,12.924,210.40346,210.40346,0.191,1528,5688,1.46,1.1
461,HATS-61 b,1,1,0,7.817932,,,,,,,,
462,HATS-62 b,1,1,0,3.2768837,11.825,56.89157,56.89157,0.298,1237,5416,0.93,0.9
463,HATS-63 b,1,1,0,3.0566454,,,,,,,,
464,HATS-64 b,1,1,0,4.908897,18.82,305.1168,305.1168,0.151,1793,6554,2.11,1.56
465,HATS-65 b,2,1,0,3.10515933,,,,,,6277,1.31,1.26
466,HATS-66 b,1,1,0,3.141439,,,,,,6626,1.84,1.41
467,HATS-67 b,1,1,0,1.6091845,16.767,,,,1587,6393,1.43,
468,HATS-68 b,1,1,0,3.5862962,16.475,,,,1658,5704.8,2,
469,HATS-69 b,1,1,0,2.2252577,10.593,183.38791,183.38791,0.519,1296,5137,0.88,0.89
470,HATS-7 b,1,1,0,3.185315,6.311,38.1396,38.1396,0.17,1084,4985,0.81,0.85
471,HATS-70 b,1,1,0,1.8882393,,,,,,,,
472,HATS-71 b,1,1,0,3.7955202,11.478,117.5971,117.5971,0,587,3405,0.48,0.49
473,HATS-72 b,1,1,0,7.327945,9.49,,,,697,4521,0.79,
474,HATS-74 A b,2,1,0,1.73185606,11.568,464.02947,464.02947,0.044,895,3776.9,0.58,0.6
475,HATS-75 b,1,1,0,2.7886556,9.909,156.05375,156.05375,0.064,772,3790.4,0.58,0.6
476,HATS-76 b,1,1,0,1.9416423,12.094,835.57088,835.57088,0.062,940,4016,0.63,0.66
477,HATS-77 b,1,1,0,3.0876262,13.058,436.69623,436.69623,0.045,828,4071,0.64,0.66
478,HATS-8 b,1,1,0,3.583893,9.785,46.08535,46.08535,0.25,,5679,1.09,1.06
479,HATS-9 b,1,1,0,1.915291,13.85,,,,1746,5599,1.56,1.1
480,HD 100546 b,1,1,0,,77.342,2701.54146,2701.54146,,,10500,,2.4
481,HD 100655 b,2,1,0,157.57,,,540.3,0.085,,4861,9.3,2.4
482,HD 100777 b,1,1,0,383.70001,,,327.3649,0.36,,5533,1.04,0.83
483,HD 10180 c,1,6,0,5.75969,,,13.22173,0.073,,5911,1.11,1.06
484,HD 10180 d,1,6,0,16.357,,,12.01397,0.131,,5911,1.11,1.06
485,HD 10180 e,1,6,0,49.748,,,25.58532,0.051,,5911,1.11,1.06
486,HD 10180 f,1,6,0,122.76,,,23.9,0.135,,5911,,1.06
487,HD 10180 g,1,6,0,604.67,,,23.26516,0.263,,5911,1.11,1.06
488,HD 10180 h,1,6,0,2222,,,64.4,0.08,,5911,,1.06
489,HD 101930 b,2,1,0,70.46,,,95.34,0.11,,5079,,0.74
490,HD 102117 b,1,1,0,20.8133,,,54.0311,0.12,,5655,1.23,1.06
491,HD 102195 b,1,1,0,4.079,,,155.73592,0.167,,,,0.92
492,HD 102272 b,1,1,0,127.58,,,1570.0802,0.05,,4790,10.3,1.45
493,HD 102329 b,1,2,0,778.1,,,1875.1,0.211,,4830,6.3,1.95
494,HD 102329 c,1,2,0,1123,,,483.1016,0.209,,,,1.3
495,HD 102365 b,2,1,0,122.1,,,16,0.34,,5630,,0.85
496,HD 102843 b,1,1,0,3090.942,,,113.9,0.11,,5436,,0.95
497,HD 102956 b,2,1,0,6.4947,,,305.1168,0.037,,4985,4.55,1.66
498,HD 103197 b,1,1,0,47.84,,,31.2,0,,5303,,0.9
499,HD 103720 b,1,1,0,4.5557,,,197.046,0.086,,5017,0.73,0.79
500,HD 103774 b,2,1,0,5.8881,,,116,0.09,,6489,,1.33
501,HD 103891 b,1,1,0,1919,,,457.67291,0.31,,6072,2.22,1.28
502,HD 103949 b,1,1,0,120.878,,,11.2,0.19,,4792,,0.77
503,HD 104067 b,1,2,0,55.828,,,64.51917,0.247,,4939.01,0.78,0.82
504,HD 104067 c,1,2,0,13.8992,,,13.2,0.29,,4952,0.78,0.82
505,HD 10442 b,1,1,0,1032.3,,,472.61321,0.132,,4912,1.97,1.01
506,HD 104985 b,1,1,0,199.68,,,1766.80811,0.047,,4738,11.12,1.22
507,HD 105618 b,1,2,0,10.02245,,,25.42627,0.455,,,,1.01
508,HD 105618 c,1,2,0,77114.07158,,8419.59233,8419.59233,0.126,,,,1.01
509,HD 105779 b,1,1,0,2412,,,203.41018,0,,5792,0.94,0.89
510,HD 106252 b,1,1,0,1531,,,2199.29,0.482,,5870,,1.01
511,HD 106270 b,1,1,0,1890,,3623.24384,3623.24384,0.213,,5567,,1.48
512,HD 106315 b,1,2,0,9.55385,2.4,,,0.31,1146,6254,1.28,1.03
513,HD 106315 c,1,2,0,21.058,4.4,,,0.18,874,6254,1.28,1.03
514,HD 10647 b,1,1,0,989.2,,,298.75,0.15,,6218,1.1,1.11
515,HD 106515 A b,2,1,0,3626,,6006.95689,6006.95689,0.571,,,,0.89
516,HD 106906 b,1,1,0,,,3496,3496,,1800,6516,,1.5
517,HD 10697 b,1,1,0,1075.2,,,1973.64,0.099,,5680,,1.11
518,HD 107148 b,2,2,0,77.181,,,64.51917,0.174,,5752.92,1.17,1.11
519,HD 107148 c,2,2,0,18.3267,,,19.89606,0.34,,5752.92,1.17,1.11
520,HD 108147 b,1,1,0,10.901,,,127.132,0.498,890,6265,,1.27
521,HD 108202 b,1,1,0,2990,,953.48522,953.48522,0.52,,,,0.74
522,HD 108236 b,1,5,0,3.795963,1.615,,,0.045,,5660,0.88,0.87
523,HD 108236 c,1,5,0,6.203688,,,,0.18,,5730,0.89,0.97
524,HD 108236 d,1,5,0,14.175876,,,,0.17,,5730,0.89,0.97
525,HD 108236 e,1,5,0,19.59015781,3.003,,,,620,5723.87,0.86,
526,HD 108236 f,1,5,0,29.54115,2.017,,,0.051,,5660,0.88,0.87
527,HD 108341 b,2,1,0,1129,,,1112.4,0.85,,5122,0.79,0.84
528,HD 108863 b,1,1,0,443.39999,,,902.6372,0,,4863,7.19,2.17
529,HD 108874 b,1,2,0,395.8,,,409.98,0.082,,5551,,0.95
530,HD 108874 c,1,2,0,1605.8,,,323.537,0.25,,,,0.99
531,HD 109246 b,1,1,0,68.27,,,273.3338,0.12,,5844,1.07,1.2
532,HD 109271 b,1,2,0,7.8543,,,17.162,0.25,,5783,,1.05
533,HD 109271 c,1,2,0,30.93,,,24.154,0.15,,5783,,1.05
534,HD 109286 b,1,1,0,520.1,,,950.30694,0.338,259,5694,1.09,0.98
535,HD 109749 b,2,1,0,5.24,,,88.989,0.01,,5903,1.24,1.2
536,HD 10975 b,1,1,0,283.8,,,143.02278,0.442,,4840,11.16,1.41
537,HD 109833 b,1,2,0,9.188506,2.166,,,,786,5876,0.98,
538,HD 109833 c,1,2,0,13.90283907,2.614,,,,757,5876,0.98,
539,HD 109988 b,1,1,0,17132.15854,,6935.33367,6935.33367,0.056,,,,0.88
540,HD 110014 b,1,1,0,835.477,,,3524.59,0.462,,4445,20.9,2.17
541,HD 110067 b,3,6,0,9.113678,2.2,5.69,5.69,,800,5266,0.79,0.8
542,HD 110067 c,3,6,0,13.673694,2.388,6.3,6.3,,699,5266,0.79,0.8
543,HD 110067 d,3,6,0,20.519617,2.852,8.52,8.52,,602,5266,0.79,0.8
544,HD 110067 e,3,6,0,30.793091,1.94,3.9,3.9,,533,5266,0.79,0.8
545,HD 110067 f,3,6,0,41.05854,2.601,5.04,5.04,,489,5266,0.79,0.8
546,HD 110067 g,3,6,0,54.76992,2.607,8.4,8.4,,440,5266,0.79,0.8
547,HD 110082 b,2,1,0,10.18269827,3.054,,,,957,6153,1.15,
548,HD 110113 b,1,2,0,2.5404679,2.153,,,,1391,6003,0.99,
549,HD 110113 c,1,2,0,6.74187956,2.114,,,,952,6003,0.99,
550,HD 110537 b,1,1,0,24469.67342,,8612.832,8612.832,0.401,,,,1.02
551,HD 11112 b,1,1,0,17244.90764,,2598.56506,2598.56506,0.285,,,,1.07
552,HD 111232 b,1,2,0,1168.69,,2374.1782,2374.1782,0.2083,,5494,,0.83
553,HD 111232 c,1,2,0,26472.44623,,5740.93452,5740.93452,0.558,,,,0.96
554,HD 111591 b,1,1,0,1056.4,,,1398.452,0.26,,4884,8.03,1.94
555,HD 111998 b,1,1,0,810,,1525.57635,1525.57635,0.13,,,,1.4
556,HD 112300 b,1,1,0,466.63,,,5031.22368,0.36,,3657,65.8,1.4
557,HD 112570 b,1,1,0,2615,,1086.97315,1086.97315,0.2,,4750,9.85,1.15
558,HD 112640 b,1,1,0,613.2,,,1589.15,0.24,,4155,39,1.8
559,HD 113337 b,1,2,0,,,,985.273,,,6774,1.5,
560,HD 113337 c,1,2,0,5429.93477,,6299.67686,6299.67686,0.164,,,,1.41
561,HD 11343 c,2,2,0,228.53731,,,255.53404,0.169,,,,2.01
562,HD 113538 b,1,2,0,263.3,,,85.81,0.61,,4685,0.65,0.7
563,HD 113538 c,1,2,0,1818,,,295.57,0.2,,4462,0.53,0.58
564,HD 113996 b,2,1,0,610.2,,,2002.329,0.28,,4181,25.11,1.49
565,HD 114082 b,1,1,0,109.75,11.209,2542.62726,2542.62726,0.395,,6651,1.49,1.47
566,HD 114386 b,1,1,0,937.70001,,,362.3262,0.23,,4836,0.76,0.6
567,HD 114729 b,2,1,0,1114,,,301.93,0.167,,5821,,1
568,HD 114783 b,1,2,0,496.9,,,328.6,0.085,,5084,0.84,0.85
569,HD 114783 c,1,2,0,4352,,603.87397,603.87397,0.05,,,,0.9
570,HD 11505 b,1,1,0,32669.22247,,2510.52659,2510.52659,0.144,,,,1.03
571,HD 11506 b,1,3,0,1405,,,1760.7782,0.3,,6183,1.24,1.51
572,HD 11506 c,1,3,0,223.95986,,,117.27868,0.233,,,,1.12
573,HD 11506 d,1,3,0,14723.57452,,2346.52713,2346.52713,0.061,,,,1.12
574,HD 115404 A b,1,2,0,10.49488,,,30.82936,0.232,,,,0.83
575,HD 115404 A c,1,2,0,15319.22517,,3279.67133,3279.67133,0.211,,,,0.83
576,HD 115954 b,1,1,0,3700,,,2634.79749,0.487,145,5957,1.21,1.18
577,HD 116029 b,2,2,0,670,,,667.4,0.054,,4951,4.6,1.58
578,HD 116029 c,2,2,0,907,,,403.6441,0.038,,,,1.33
579,HD 117207 b,1,1,0,2615,,,594.33912,0.142,,5634.75,1.13,1.02
580,HD 11755 b,1,1,0,433.7,,,2065.895,0.19,,4312.5,27.3,0.9
581,HD 117618 b,1,1,0,25.8,,,55.30242,0.15,,5990,,1.08
582,HD 118203 b,1,2,0,6.1335,,,677,0.309,,5600,,1.23
583,HD 118203 c,1,2,0,5070,,3527.89532,3527.89532,0.257,146,5788,2.03,1.22
584,HD 11964 b,2,2,0,1956,,,185.29489,0.073,,,,1.08
585,HD 11964 c,2,2,0,37.9196,,,24.34566,0.106,,5345.6,2.05,1.15
586,HD 11977 b,1,1,0,621.6,,,2065.895,0.3,,,,2.31
587,HD 120084 b,1,1,0,2142,,2034.1018,2034.1018,0.483,,4879,10.37,2.16
588,HD 121504 b,1,1,0,63.33,,,479.9233,0.03,,6027,1.07,1.62
589,HD 12235 b,1,2,0,4.36305,,,10.48834,0.376,,,,1.1
590,HD 12235 c,1,2,0,36336.70679,,3135.69506,3135.69506,0.174,,,,1.1
591,HD 122562 c,1,1,0,84.96276,,,73.10053,0.228,,,,1.24
592,HD 124330 b,1,1,0,270.66,,,238.37131,0.34,,5873,,1.15
593,HD 12484 b,1,1,0,58.83,,,947.1334,0.07,,5920,,1.01
594,HD 125271 b,1,1,0,14901.99295,,3465.60095,3465.60095,0.165,,,,0.75
595,HD 125390 b,1,1,0,1756.2,,,7043.1128,0.591,,4850,6.47,1.36
596,HD 125595 b,1,1,0,9.6737,,,13.134,0,,4908,,0.76
597,HD 125612 b,2,3,0,559.40485,,,1026.5909,0.46,,5931,1.07,1.19
598,HD 125612 c,2,3,0,4.1547,,,18,0.27,,5900,,1.09
599,HD 125612 d,2,3,0,2822.72698,,2281.37231,2281.37231,0.115,,,,1.05
600,HD 12648 b,1,1,0,133.60001,,,622.9468,0.04,,4835,11.02,0.67
601,HD 126525 b,1,1,0,960.41,,,75.32571,0.035,,5638,0.98,0.9
602,HD 12661 b,1,2,0,262.36,,,725.60225,0.3597,,5661.18,1.2,1.08
603,HD 12661 c,1,2,0,1679,,,581.6,0.017,,5655,1.21,1
604,HD 126614 b,3,1,0,1244,,,130.3103,0.41,,5568,1.32,1.26
605,HD 127506 b,1,1,0,65.78395,,,27.33324,0.24,,,,0.73
606,HD 128311 b,1,2,0,458.6,,,692.84,0.25,,,,0.84
607,HD 128311 c,1,2,0,923.8,,,1029.73,0.23,,4965,,0.83
608,HD 128356 b,1,1,0,298.2,,,282.8687,0.57,,4875,0.85,0.65
609,HD 129445 b,1,1,0,1802,,797.7493,797.7493,0.572,,5646,,1.09
610,HD 130322 b,1,1,0,10.70871,,,365.49,0.029,,5387,0.85,0.92
611,HD 131496 b,1,1,0,883,,,711.9392,0.16,,4886,5.54,1.62
612,HD 13167 b,1,1,0,2613,,,1052.0173,0.563,,5671,2.39,1.35
613,HD 13189 b,1,1,0,471.6,,,4400,0.27,,4184.4,41.98,
614,HD 132406 b,1,1,0,974,,,1709.9254,0.34,,5783,1.34,1.03
615,HD 132563 b,3,1,0,1544,,,473.547,0.22,,6289,1.3,1.23
616,HD 133131 A b,2,3,0,649,,,451.3186,0.33,,5799,,0.95
617,HD 133131 A c,2,3,0,3568,,,133.4886,0.49,,5799,,0.95
618,HD 133131 B b,2,3,0,5769,,,794.575,0.61,,5805,,0.93
619,HD 134060 b,1,2,0,3.2696,,,10.1,0.45,,5966,,1.09
620,HD 134060 c,1,2,0,1291.5646,,,29.29,0.11,,5966,,1.09
621,HD 134606 b,1,5,0,12.089,,,9.09,0.092,,5576,1.16,1.05
622,HD 134606 c,1,5,0,58.883,,,11.31,0.055,,5576,1.16,1.05
623,HD 134606 d,1,5,0,966.5,,,44.8,0.092,,5576,1.16,1.05
624,HD 134606 e,1,5,0,4.3203,,,2.34,0.2,,5576,1.16,1.05
625,HD 134606 f,1,5,0,26.915,,,5.63,0.081,,5576,1.16,1.05
626,HD 134987 b,1,2,0,264.6,,,518.0629,0.37,,,,1.05
627,HD 134987 c,1,2,0,5000,,,260,0.12,,5585,1.25,1.1
628,HD 135625 b,1,1,0,4055,,731.00534,731.00534,0.16,,,,1.28
629,HD 135694 b,1,1,0,15.92346,2.532,6.1,6.1,0,751,5698,1.07,0.91
630,HD 135872 b,1,1,0,2422.32597,,1744.56013,1744.56013,0.164,,,,1.65
631,HD 136118 b,1,1,0,1187.59765,,4164.18779,4164.18779,0.344,,,,1.18
632,HD 136352 b,1,3,0,11.57779,1.482,4.62,4.62,0.079,911,5850,1.01,0.91
633,HD 136352 c,1,3,0,27.5821,,,10.8,0.04,,5664,,0.81
634,HD 136352 d,1,3,0,107.5983,,,8.58,0.09,,5664,,0.81
635,HD 136418 b,1,1,0,464.29999,,,680.1562,0.25,,4989,3.78,1.48
636,HD 136925 b,1,1,0,4540,,,266.97586,0.103,,5773.19,1.19,0.88
637,HD 13724 c,1,1,0,142.22895,,,50.85255,0.651,,,,1
638,HD 137388 b,1,1,0,330,,,63.566,0.36,,5181,0.88,0.68
639,HD 137496 b,1,2,0,1.62116,1.31,4.04,4.04,0,2130,5799,1.59,1.04
640,HD 137496 c,1,2,0,479.9,,,2434.5656,0.477,370,5799,1.59,1.04
641,HD 13808 b,1,2,0,14.1815,,,11.2,0.071,,5035,0.78,0.77
642,HD 13808 c,1,2,0,53.753,,,9.96,0.156,,5035,0.78,0.77
643,HD 13908 b,1,2,0,19.382,,,274.91,0.02,,6255,1.67,1.29
644,HD 13908 c,1,2,0,931,,,1630.4,0.12,,6255,1.67,1.29
645,HD 13931 b,1,1,0,4218,,,597,0.02,,5829,1.23,1.02
646,HD 139357 b,1,1,0,1124.79139,,6315.56828,6315.56828,0.099,,,,2.69
647,HD 1397 b,1,1,0,11.5366,11.467,116.64361,116.64361,0.216,1519,5474,2.34,1.26
648,HD 14067 b,1,1,0,2744,,4862.77463,4862.77463,0.65,,4815,12.4,2.4
649,HD 140901 b,1,2,0,9.02378,,,15.57359,0.472,,,,0.99
650,HD 140901 c,1,2,0,7417.50547,,1997.23371,1997.23371,0.607,,,,0.99
651,HD 141004 b,1,1,0,15.5083,,,13.63484,0.16,,5885.38,1.39,1.05
